MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,timediff,image name,image polarisation,image resolution,crs,waterbody percentage,date,chipname,nearest ship
305647000,2020-03-29 00:11:39,29.35005,-94.56582,0.0,203.0,76.0,HC OPAL,IMO9377846,V2FF9,0,1.0,129.0,19.0,8.7,,A,416.0,S1A_IW_GRDH_1SDV_20200329T001835_20200329T001900_031883_03AE27_3B58,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-29,2020-03-29-51802_dualchannel.tif,991.3110401041248
352652000,2020-11-29 00:27:39,27.79398,-96.82221,0.0,74.6,57.0,AOM SOPHIE,IMO9404766,3FOU3,0,1.0,254.0,43.0,13.5,70.0,A,84.0,S1A_IW_GRDH_1SDV_20201129T002615_20201129T002640_035456_0424F6_66B4,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-11-29,2020-11-29-127354_dualchannel.tif,2873.8696348225544
248312000,2020-06-06 22:59:17,36.63705,-75.39788,0.0,85.9,177.0,LANCELOT,IMO8018089,9HZO5,0,1.0,223.0,,,70.0,A,54.0,S1A_IW_GRDH_1SDV_20200606T225823_20200606T225848_032903_03CFAF_6F36,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-06-06,2020-06-06-8709103_dualchannel.tif,33142.98993056943
219212000,2020-11-29 00:13:34,29.1626,-94.64126,0.0,341.0,82.0,OCEAN BIRD,IMO8919817,OWHU6,0,1.0,94.0,15.0,6.3,84.0,A,786.0,S1A_IW_GRDH_1SDV_20201129T002640_20201129T002705_035456_0424F6_89A2,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-11-29,2020-11-29-67919_dualchannel.tif,3430.735923971903
416465000,2020-02-19 14:18:24,49.30285,-123.2278,0.0,198.0,115.0,YM UPSURGENCE,IMO9462720,BLHJ,0,1.0,333.0,42.0,13.0,,A,112.0,S1B_IW_GRDH_1SDV_20200219T142016_20200219T142041_020339_026857_0182,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-19,2020-02-19-3514865_dualchannel.tif,1040.396811369451
477043700,2020-03-18 01:52:39,33.72994,-118.17239,0.0,343.8,241.0,LANDBRIDGE MAJESTY,IMO9783344,VRPF4,1,1.0,,,,,A,183.0,S1B_IW_GRDH_1SDV_20200318T014936_20200318T015001_020740_027525_DFCF,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-18,2020-03-18-516390_dualchannel.tif,836.8411614181583
311009200,2020-05-29 01:44:24,32.30282,-117.09095,0.0,135.0,329.0,GULF BAYNUNAH,IMO9381562,C6XG8,1,1.0,183.0,32.0,12.2,80.0,A,290.0,S1B_IW_GRDH_1SDV_20200529T014914_20200529T014939_021790_0295C1_ED1F,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-29,2020-05-29-1297270_dualchannel.tif,2312.14678915577
357457000,2020-12-12 02:08:24,48.97409,-123.76914,0.0,257.6,329.0,BASIC PORTLAND,IMO9775854,3FDI9,0,1.0,,,,,A,392.0,S1B_IW_GRDH_1SDV_20201212T020152_20201212T020217_024663_02EEDA_90C5,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-12-12,2020-12-12-640827_dualchannel.tif,1017.7237426535218
636014887,2020-05-18 14:30:26,49.30027,-123.18455,0.0,338.6,104.0,SARONIC CHAMPION,IMO9453523,A8XF5,0,1.0,229.0,38.0,14.9,,A,102.0,S1B_IW_GRDH_1SDV_20200518T142844_20200518T142909_021637_02913C_6592,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-18,2020-05-18-7542659_dualchannel.tif,991.2614051245098
565108000,2020-03-27 00:33:30,27.82396,-96.91716,0.0,121.1,174.0,EAGLE KUCHING,IMO9417000,9V8132,1,1.0,243.0,42.0,14.6,,A,64.0,S1A_IW_GRDH_1SDV_20200327T003434_20200327T003459_031854_03AD21_340E,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-03-27,2020-03-27-144104_dualchannel.tif,2041.5595823655765
538007126,2020-05-10 01:57:55,33.68604,-118.14585,0.0,30.0,298.0,ARISTAIOS,IMO9779939,V7SM8,1,1.0,,,,,A,24.0,S1B_IW_GRDH_1SDV_20200510T015731_20200510T015800_021513_028D8B_4AA8,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-10,2020-05-10-998375_dualchannel.tif,1291.8245325719822
371154000,2020-04-22 00:20:19,29.08668,-94.62824,0.0,14.4,96.0,CARNIVAL FREEDOM,IMO9333149,3EBL5,4,1.0,290.0,35.0,8.3,,A,128.0,S1A_IW_GRDH_1SDV_20200422T001811_20200422T001836_032233_03BA79_D4E7,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-22,2020-04-22-94011_dualchannel.tif,1936.2441678378505
373178000,2020-05-16 23:09:25,25.40493,-79.23026,0.0,229.0,229.0,MSC DIVINA,IMO9585285,3FFA5,4,1.0,333.0,37.0,8.7,,A,616.0,S1A_IW_GRDH_1SDV_20200516T231941_20200516T232006_032597_03C684_7F27,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-05-16,2020-05-16-7000010_dualchannel.tif,1599.935602199945
367728870,2020-05-09 00:25:39,29.34744,-94.76063,0.0,8.9,279.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,3,1.0,39.0,,,,A,54.0,S1A_IW_GRDH_1SDV_20200509T002633_20200509T002658_032481_03C2F0_A72D,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-09,2020-05-09-120557_dualchannel.tif,865.1203457083594
565585000,2020-04-17 13:50:44,32.34885,-117.11338,0.0,224.0,307.0,TORM THYRA,IMO9250488,9V3906,1,1.0,183.0,32.0,12.2,,A,133.0,S1A_IW_GRDH_1SDV_20200417T135257_20200417T135322_032168_03B834_4709,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-04-17,2020-04-17-3595361_dualchannel.tif,1546.3584242643883
308017000,2020-05-31 11:14:36,25.80705,-78.44237,0.0,62.7,153.0,CARNIVAL SUNSHINE,IMO9070058,C6FN4,4,1.0,272.0,35.0,8.3,,A,278.0,S1A_IW_GRDH_1SDV_20200531T110958_20200531T111027_032808_03CCDA_4D9F,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-05-31,2020-05-31-4976662_dualchannel.tif,21031.52110114988
229854000,2020-11-05 00:24:45,27.83352,-96.86295,0.0,43.3,107.0,ISTANBUL,IMO9593012,9HA3665,1,1.0,273.0,48.0,17.0,,A,90.0,S1A_IW_GRDH_1SDV_20201105T002615_20201105T002640_035106_0418CC_26B3,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-11-05,2020-11-05-113936_dualchannel.tif,2482.608092426903
316001836,2020-04-21 23:30:14,46.70882,-84.48925,0.0,115.2,301.0,CSL TADOUSSAC,IMO6918716,VDWB,0,1.0,222.0,23.0,8.4,,A,171.0,S1B_IW_GRDH_1SDV_20200421T233305_20200421T233330_021249_02852C_DEC4,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-04-21,2020-04-21-7648469_dualchannel.tif,28142.04561745605
372477000,2020-04-03 00:25:28,28.75026,-94.48848,0.0,1.7,118.0,C.DIGNITY,IMO9421984,3FXA5,1,1.0,336.0,60.0,-5.8,80.0,A,63.0,S1A_IW_GRDH_1SDV_20200403T002631_20200403T002656_031956_03B0AD_D302,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-03,2020-04-03-108209_dualchannel.tif,24759.67695960036
241090000,2020-06-17 22:11:16,45.19584,-65.98573,0.0,59.6,290.0,MINERVA EMMA,IMO9296195,SVBF9,1,0.0,246.0,42.0,14.8,89.0,A,473.0,S1A_IW_GRDH_1SDV_20200617T221909_20200617T221938_033063_03D47F_B072,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-06-17,2020-06-17-6831576_dualchannel.tif,6192.571147776823
538004025,2020-03-19 00:09:27,28.90633,-89.36111,0.0,217.7,150.0,TRYSIL SPIRIT,IMO9593414,V7UT6,1,1.0,243.0,42.0,15.0,89.0,A,459.0,S1A_IW_GRDH_1SDV_20200319T000148_20200319T000213_031737_03A904_3573,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-03-19,2020-03-19-1923739_dualchannel.tif,930.3264033156672
375903000,2020-02-28 22:18:07,18.30061,-64.94339,0.0,2.3,95.0,TROPIC TIDE,IMO9039028,J8AZ3,0,1.0,121.0,22.0,6.3,,A,614.0,S1A_IW_GRDH_1SDV_20200228T222821_20200228T222846_031459_039F49_1161,"['VV', 'VH']",10.0,EPSG:32620,100.0,2020-02-28,2020-02-28-5326457_dualchannel.tif,4281.717268457029
636011496,2020-05-04 00:17:45,29.14533,-94.507,0.0,150.0,150.0,ELKA ELEFTHERIA,IMO9216925,ELZP9,1,1.0,183.0,31.0,12.0,,A,38.0,S1A_IW_GRDH_1SDV_20200504T001823_20200504T001848_032408_03C0A5_47FE,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-04,2020-05-04-89049_dualchannel.tif,9650.047210926865
565544000,2020-03-29 00:27:19,29.31543,-94.58212,0.0,266.0,0.0,CHEMICAL MARINER,IMO9558971,9V7965,1,1.0,134.0,20.0,8.8,80.0,A,524.0,S1A_IW_GRDH_1SDV_20200329T001835_20200329T001900_031883_03AE27_3B58,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-29,2020-03-29-6278051_dualchannel.tif,1228.7931133569732
210749000,2020-05-07 11:08:21,26.086,-79.10416,0.0,0.1,318.0,PACIFIC TRADER,IMO9406922,5BPJ3,0,1.0,147.0,23.0,8.5,,A,95.0,S1A_IW_GRDH_1SDV_20200507T110956_20200507T111025_032458_03C240_075E,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-05-07,2020-05-07-3037606_dualchannel.tif,2319.297036234016
244810209,2020-04-12 00:09:20,28.91103,-89.3429,0.0,78.0,78.0,TRINITYBORG,IMO9546485,PCWU,0,1.0,172.0,21.0,9.4,,A,451.0,S1A_IW_GRDH_1SDV_20200412T000149_20200412T000214_032087_03B556_46BB,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-04-12,2020-04-12-40794_dualchannel.tif,1418.5534414684016
538006753,2020-04-24 23:55:38,46.77046,-92.06076,0.0,239.5,37.0,FEDERAL ASAHI,IMO9200419,V7NK7,0,1.0,199.0,23.0,10.8,79.0,A,142.0,S1B_IW_GRDH_1SDV_20200424T235800_20200424T235825_021293_0286AB_7378,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-24,2020-04-24-6586890_dualchannel.tif,inf
636014302,2020-06-30 02:25:38,54.12151,-130.59961,0.0,173.0,323.0,KM KEELUNG,IMO9461087,A8SV3,0,1.0,229.0,32.0,14.4,70.0,A,137.0,S1B_IW_GRDH_1SDV_20200630T022755_20200630T022820_022257_02A3DE_141F,"['VV', 'VH']",10.0,EPSG:32609,100.0,2020-06-30,2020-06-30-758185_dualchannel.tif,9855.298934189845
367523620,2020-01-31 00:09:00,28.94511,-90.05415,0.0,360.0,511.0,BEST WON,IMO8964185,WDG3207,4,0.0,38.0,7.0,2.0,,A,431.0,S1A_IW_GRDH_1SDV_20200131T000149_20200131T000214_031037_0390C2_8A2E,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-01-31,2020-01-31-42056_dualchannel.tif,7320.62901067261
403590000,2020-05-16 00:17:36,28.55706,-94.2333,0.0,129.5,120.0,LULU,IMO9237797,HZGM,1,1.0,333.0,60.0,22.5,89.0,A,47.0,S1A_IW_GRDH_1SDV_20200516T001823_20200516T001848_032583_03C61D_E1D2,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-16,2020-05-16-91177_dualchannel.tif,4420.153153347424
249878000,2020-04-22 00:19:59,29.24726,-94.46998,0.0,349.6,91.0,MINERVA CORALIA,IMO9728239,9HA4413,1,1.0,,,,,A,83.0,S1A_IW_GRDH_1SDV_20200422T001836_20200422T001901_032233_03BA79_35B1,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-22,2020-04-22-1667757_dualchannel.tif,1702.561518254506
259071000,2020-06-14 00:26:17,28.88633,-95.19458,0.0,327.1,85.0,BW LIBERTY,IMO9350288,LAMM7,1,1.0,226.0,36.0,11.8,80.0,A,18.0,S1A_IW_GRDH_1SDV_20200614T002635_20200614T002700_033006_03D2B2_9749,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-14,2020-06-14-122100_dualchannel.tif,2075.3459572822903
366961890,2020-02-05 00:10:01,29.2799,-91.1397,0.0,0.0,511.0,SHAWNEE,,WDH8027,3,0.0,17.0,7.0,,52.0,A,14.0,S1A_IW_GRDH_1SDV_20200205T001015_20200205T001040_031110_039342_DCF5,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-02-05,2020-02-05-44657_dualchannel.tif,62256.77459331996
538004025,2020-05-26 00:33:18,27.8695,-96.8307,0.0,181.4,71.0,TRYSIL SPIRIT,IMO9593414,V7UT6,1,1.0,243.0,42.0,15.0,89.0,A,78.0,S1A_IW_GRDH_1SDV_20200526T003436_20200526T003501_032729_03CA89_2D17,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-05-26,2020-05-26-173994_dualchannel.tif,4386.381719162695
304604000,2020-06-18 23:50:05,48.43016,-89.16883,0.0,56.2,227.0,HANSE GATE,IMO9283540,V2CF1,0,1.0,185.0,23.0,9.8,,A,3.0,S1B_IW_GRDH_1SDV_20200618T235008_20200618T235033_022095_029EE1_3C91,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-06-18,2020-06-18-7353009_dualchannel.tif,1480.2865305636192
367677130,2020-04-28 22:26:22,41.6624,-70.69712,0.0,236.1,42.0,BARRY SILVERTON,IMO9792785,WDI2338,3,1.0,33.0,,,,A,515.0,S1A_IW_GRDH_1SDV_20200428T223457_20200428T223522_032334_03BDFE_B33B,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-04-28,2020-04-28-6516120_dualchannel.tif,860.2689155437045
311015300,2020-04-22 00:19:15,29.30897,-94.54775,0.0,349.0,82.0,CHRYSANTHEMUM,IMO9417452,C6XO4,1,1.0,243.0,42.0,15.0,80.0,A,39.0,S1A_IW_GRDH_1SDV_20200422T001836_20200422T001901_032233_03BA79_35B1,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-22,2020-04-22-74302_dualchannel.tif,1056.476258888456
367571450,2020-06-17 23:41:58,29.55995,-88.66386,0.0,28.7,511.0,EVEREADY,IMO8973447,WDG7850,4,0.0,36.0,7.0,,,A,713.0,S1A_IW_GRDH_1SDV_20200617T235351_20200617T235420_033064_03D487_270E,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-06-17,2020-06-17-7332161_dualchannel.tif,15699.760023606195
538002227,2020-02-19 14:20:50,49.29357,-123.23305,0.0,268.3,115.0,STAR KAMILA,IMO9285043,V7HG5,0,1.0,229.0,32.0,14.4,70.0,A,34.0,S1B_IW_GRDH_1SDV_20200219T142016_20200219T142041_020339_026857_0182,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-19,2020-02-19-6646237_dualchannel.tif,916.468335239422
354180000,2020-06-14 00:27:54,29.12604,-94.69589,0.0,150.0,102.0,CLIPPER BARI-STAR,IMO9590979,3FHV2,0,1.0,179.0,29.0,10.5,79.0,A,79.0,S1A_IW_GRDH_1SDV_20200614T002635_20200614T002700_033006_03D2B2_9749,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-14,2020-06-14-139823_dualchannel.tif,6035.701233607496
372260000,2020-04-21 02:20:52,46.19872,-123.83145,0.0,223.2,63.0,KEN KON,IMO9510929,3FVZ4,0,1.0,177.0,28.0,10.8,70.0,A,691.0,S1B_IW_GRDH_1SDV_20200421T020921_20200421T020946_021236_0284C2_28DD,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-21,2020-04-21-627887_dualchannel.tif,1009.9038159250616
368000390,2020-12-18 00:13:43,29.64244,-94.85686,0.0,161.1,511.0,LOW LAND 10,,WDJ6806,3,0.0,14.0,4.0,,52.0,A,300.0,S1A_IW_GRDH_1SDV_20201218T001843_20201218T001908_035733_042E7C_CA57,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-12-18,2020-12-18-62862_dualchannel.tif,32867.81385566435
220629000,2020-04-27 00:26:36,29.2067,-94.63201,0.0,29.4,107.0,TORM MATHILDE,IMO9358412,OULS2,1,1.0,244.0,42.0,15.4,80.0,A,4.0,S1A_IW_GRDH_1SDV_20200427T002632_20200427T002657_032306_03BCFB_54C5,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-27,2020-04-27-127871_dualchannel.tif,2014.732251648762
368295000,2020-05-28 00:18:48,29.23394,-94.65297,0.0,296.3,32.0,OVERSEAS TAMPA,IMO9353606,WOTA,1,1.0,183.0,32.0,12.2,80.0,A,24.0,S1A_IW_GRDH_1SDV_20200528T001824_20200528T001849_032758_03CB68_CFE0,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-28,2020-05-28-92820_dualchannel.tif,1357.1758306138709
636092864,2020-05-04 00:17:25,29.20867,-94.70603,0.0,186.0,175.0,AS PAULINE,IMO9294549,D5RB6,0,1.0,210.0,30.0,6.8,70.0,A,58.0,S1A_IW_GRDH_1SDV_20200504T001823_20200504T001848_032408_03C0A5_47FE,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-04,2020-05-04-81487_dualchannel.tif,1962.914832053384
419001163,2020-04-19 14:20:22,49.30756,-123.19077,0.0,64.9,107.0,JAG AALOK,IMO9706566,AWQV,0,1.0,229.0,,,,A,5.0,S1B_IW_GRDH_1SDV_20200419T142017_20200419T142042_021214_028418_AF33,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-19,2020-04-19-3416900_dualchannel.tif,939.9748500657374
367471080,2020-05-04 01:57:19,33.71947,-118.11061,0.0,293.3,511.0,ISABEL L,,WDF6141,4,0.0,27.0,5.0,,,A,48.0,S1A_IW_GRDH_1SDV_20200504T015807_20200504T015836_032409_03C0AB_2CCE,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-04,2020-05-04-585265_dualchannel.tif,2253.8101694399547
477360200,2020-11-09 14:14:08,49.3311,-123.23701,0.0,156.7,66.0,ROSCO CYPRESS,IMO9288538,VRAB9,0,1.0,225.0,32.0,14.2,70.0,A,378.0,S1B_IW_GRDH_1SDV_20201109T142026_20201109T142051_024189_02DFB9_F22D,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-09,2020-11-09-3587970_dualchannel.tif,3653.656674445872
354750000,2020-11-08 23:56:52,29.75578,-88.26907,0.0,72.4,115.0,FRONTIER MIRAGE,IMO9446568,3FMZ2,0,1.0,291.0,45.0,18.2,70.0,A,187.0,S1A_IW_GRDH_1SDV_20201108T235345_20201108T235414_035164_041AD1_1CE0,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-11-08,2020-11-08-6190095_dualchannel.tif,46149.61214669896
212891000,2020-11-21 23:56:12,48.41782,-89.17785,0.0,272.6,266.0,IRYDA,IMO9180384,P3PA8,0,1.0,199.0,23.0,10.7,,A,359.0,S1B_IW_GRDH_1SDV_20201121T235013_20201121T235038_024370_02E56D_E375,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-11-21,2020-11-21-6998478_dualchannel.tif,1511.5615454556696
636017832,2020-01-10 00:28:55,28.37822,-96.2214,0.0,220.0,105.0,STOLT ILEX,IMO9505936,D5MX4,1,1.0,144.0,24.0,9.6,,A,143.0,S1A_IW_GRDH_1SDV_20200110T002632_20200110T002657_030731_0385F5_0682,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-01-10,2020-01-10-266943_dualchannel.tif,118046.57513754885
352905000,2020-01-11 02:02:17,48.83013,-123.43932,0.0,77.0,157.0,KEN HOU,IMO9293882,HOIK,0,1.0,170.0,27.0,9.7,,A,32.0,S1B_IW_GRDH_1SDV_20200111T020145_20200111T020209_019763_0255E0_E863,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-11,2020-01-11-504740_dualchannel.tif,14373.69162038298
538004576,2020-01-24 13:51:26,33.68861,-118.11385,0.0,88.0,252.0,AS SUWAYQ,IMO9500728,V7XU8,1,1.0,333.0,60.0,22.5,81.0,A,66.0,S1A_IW_GRDH_1SDV_20200124T135232_20200124T135257_030943_038D6F_689D,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-24,2020-01-24-3497060_dualchannel.tif,1053.6271585610343
311603000,2020-12-30 02:01:43,33.71349,-118.14584,0.0,325.3,245.0,NAT GEO ORION,IMO9273076,C6TE3,4,1.0,102.0,14.0,3.8,,A,210.0,S1A_IW_GRDH_1SDV_20201230T015813_20201230T015842_035909_0434A0_9D54,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-12-30,2020-12-30-640637_dualchannel.tif,1255.4999955408546
311000403,2020-12-24 02:00:48,49.0461,-123.6618,0.0,226.4,166.0,BTG RAINIER,IMO9710139,C6BY6,0,1.0,226.0,,,,A,63.0,S1B_IW_GRDH_1SDV_20201224T020151_20201224T020216_024838_02F487_DED2,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-12-24,2020-12-24-642944_dualchannel.tif,1689.4776667623885
538007195,2020-04-16 01:55:33,48.80108,-123.24014,0.0,223.7,78.0,GH CITATION,IMO9722041,V7YP9,0,1.0,199.0,,,,A,371.0,S1B_IW_GRDH_1SDV_20200416T020144_20200416T020209_021163_028289_8E9A,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-16,2020-04-16-528794_dualchannel.tif,1316.4563034816304
564971000,2020-01-17 00:20:03,29.35439,-94.54175,0.0,217.6,93.0,VIKING QUEEN,IMO9318462,9V2633,0,1.0,199.0,32.0,8.8,,A,87.0,S1A_IW_GRDH_1SDV_20200117T001836_20200117T001901_030833_03899B_7DD9,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-01-17,2020-01-17-82101_dualchannel.tif,2018.482819399236
636019825,2020-12-12 02:18:18,49.30211,-123.21467,0.0,33.0,33.0,CONTI LYON,IMO9222285,D5WI6,0,1.0,300.0,40.0,11.9,79.0,A,961.0,S1B_IW_GRDH_1SDV_20201212T020217_20201212T020242_024663_02EEDA_56FC,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-12-12,2020-12-12-692499_dualchannel.tif,819.4483142905748
538005088,2020-05-16 23:15:05,26.08296,-79.14476,0.0,269.8,213.0,ARDMORE EXPLORER,IMO9654581,V7AX6,1,1.0,183.0,32.0,13.3,,A,301.0,S1A_IW_GRDH_1SDV_20200516T232006_20200516T232031_032597_03C684_0F85,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-05-16,2020-05-16-8466252_dualchannel.tif,1975.7501495488464
241436000,2020-02-29 00:14:56,28.30797,-90.35604,0.0,195.5,294.0,SOPHIA,IMO9776559,SVCK2,1,1.0,,,,,A,306.0,S1A_IW_GRDH_1SDV_20200229T000950_20200229T001015_031460_039F50_A2E2,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-02-29,2020-02-29-75945_dualchannel.tif,17037.68985261154
311754000,2020-01-11 22:23:04,18.24414,-64.97944,0.0,221.3,79.0,BERGE SUMMIT,IMO8902371,C6TR5,1,5.0,230.0,36.0,10.8,,A,318.0,S1A_IW_GRDH_1SDV_20200111T222822_20200111T222847_030759_0386F7_BB62,"['VV', 'VH']",10.0,EPSG:32620,100.0,2020-01-11,2020-01-11-5301533_dualchannel.tif,7638.385331757388
367371790,2020-05-20 22:51:08,40.67506,-74.04775,0.0,217.0,326.0,POCOMOKE,IMO9535084,WDE5802,3,0.0,30.0,10.0,4.0,,A,3.0,S1A_IW_GRDH_1SDV_20200520T225111_20200520T225136_032655_03C836_4E08,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-05-20,2020-05-20-6352313_dualchannel.tif,900.2389307173609
636011496,2020-12-11 00:26:50,29.25142,-94.62786,0.0,287.0,197.0,ELKA ELEFTHERIA,IMO9216925,ELZP9,1,1.0,183.0,31.0,12.0,,A,11.0,S1A_IW_GRDH_1SDV_20201211T002639_20201211T002704_035631_042AFA_DEEF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-12-11,2020-12-11-145216_dualchannel.tif,1868.8369165521071
538008010,2020-01-11 01:57:57,33.73613,-118.15285,0.0,120.0,204.0,ASSAY,IMO9370422,V7RP5,0,1.0,180.0,28.0,6.8,70.0,A,27.0,S1B_IW_GRDH_1SDV_20200111T015730_20200111T015759_019763_0255E0_E453,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-11,2020-01-11-489845_dualchannel.tif,800.6000234795612
357075000,2020-01-23 02:01:47,49.2917,-123.19031,0.0,263.8,91.0,MAERSK MIZUSHIMA,IMO9392389,3FOV3,1,1.0,179.0,32.0,12.1,,A,22.0,S1B_IW_GRDH_1SDV_20200123T020209_20200123T020234_019938_025B72_CE22,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-23,2020-01-23-503459_dualchannel.tif,877.0867503561315
238008000,2020-04-03 00:31:52,29.19724,-94.62686,0.0,202.7,103.0,DALMACIJA,IMO9528134,9A2632,1,1.0,183.0,,,,A,321.0,S1A_IW_GRDH_1SDV_20200403T002631_20200403T002656_031956_03B0AD_D302,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-03,2020-04-03-151793_dualchannel.tif,2200.268156641225
432982000,2020-03-23 01:56:50,48.72077,-123.54072,0.0,10.6,267.0,CAPE SAMPAGITA,IMO9558220,7JRJ,0,1.0,291.0,45.0,18.1,,A,294.0,S1B_IW_GRDH_1SDV_20200323T020144_20200323T020209_020813_027773_F3DF,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-23,2020-03-23-517554_dualchannel.tif,1391.9814120473184
235076274,2020-06-21 00:19:30,29.42481,-93.71323,0.0,166.8,172.0,PARAMOUNT HAMILTON,IMO9426207,2CWB2,1,1.0,249.0,44.0,14.8,89.0,A,51.0,S1A_IW_GRDH_1SDV_20200621T001839_20200621T001904_033108_03D5E1_71EF,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-21,2020-06-21-97147_dualchannel.tif,7395.419392345482
240592000,2020-04-15 00:25:44,27.83023,-96.30333,0.0,181.0,49.0,CAP LARA,IMO9330874,SXBW,1,1.0,274.0,48.0,17.0,89.0,A,23.0,S1A_IW_GRDH_1SDV_20200415T002607_20200415T002632_032131_03B6DA_F62F,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-15,2020-04-15-118914_dualchannel.tif,5383.535349264143
374971000,2020-04-13 00:26:09,22.43713,-97.7542,0.0,174.5,119.0,HILMA BULKER,IMO9747041,3EEF8,0,1.0,,,,,A,898.0,S1A_IW_GRDH_1SDV_20200413T004107_20200413T004132_032102_03B5D3_B3F0,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-04-13,2020-04-13-117387_dualchannel.tif,11142.496995426343
538002783,2020-02-21 10:49:26,44.42713,-68.91127,0.0,186.0,173.0,NOR'EASTER,IMO9350642,V7LP7,1,1.0,184.0,27.0,11.3,89.0,A,90.0,S1B_IW_GRDH_1SDV_20200221T104756_20200221T104825_020366_026938_C0DE,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-02-21,2020-02-21-2937567_dualchannel.tif,39401.74161104552
538006130,2020-06-21 02:14:19,33.66752,-118.1102,0.0,176.1,272.0,ARDMORE SEAFOX,IMO9708215,V7JZ6,1,1.0,183.0,,,,A,969.0,S1A_IW_GRDH_1SDV_20200621T015810_20200621T015839_033109_03D5E6_F9F7,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-21,2020-06-21-631602_dualchannel.tif,1223.124087389135
