index,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,timediff,image name,image polarisation,image resolution,crs,waterbody percentage,date,chipname,nearest ship
3921732,367770980,2020-01-03 14:15:30,37.79096,-122.35833,0.0,307.5,54.0,BILL GOBEL,IMO9835812,WDJ3749,31.0,1.0,,,,,A,38.0,S1A_IW_GRDH_1SDV_20200103T141608_20200103T141633_030637_0382C4_6362,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-03,2020-01-03-3921732_dualchannel.tif,895.8231010822147
439307,403540000,2020-01-03 00:34:44,27.33458,-96.82493,0.0,258.0,169.0,DILAM,IMO9448700,HZFY,80.0,1.0,332.0,60.0,22.5,80.0,A,34.0,S1A_IW_GRDH_1SDV_20200103T003410_20200103T003435_030629_038272_90EC,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-439307_dualchannel.tif,inf
4116920,259928000,2020-01-03 14:16:39,37.7165,-122.33133,0.0,242.6,358.0,BOW CECIL,IMO9143219,LAGU5,80.0,1.0,183.0,32.0,10.7,,A,31.0,S1A_IW_GRDH_1SDV_20200103T141608_20200103T141633_030637_0382C4_6362,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-03,2020-01-03-4116920_dualchannel.tif,701.8964804742698
205314,565949000,2020-01-03 00:34:43,27.80283,-96.88489,0.0,214.3,130.0,EAGLE KUANTAN,IMO9417012,9V8376,80.0,1.0,243.0,42.0,14.6,80.0,A,8.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-205314_dualchannel.tif,1743.540608421653
6968793,247080700,2020-01-03 23:35:38,24.53863,-81.82146,0.0,98.6,57.0,,,,,1.0,,,,,A,18.0,S1A_IW_GRDH_1SDV_20200103T233556_20200103T233621_030643_0382F7_C795,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-03,2020-01-03-6968793_dualchannel.tif,3464.3391068841847
176906,538003268,2020-01-03 00:35:43,27.8266,-96.87438,0.0,45.0,140.0,SOUTHPORT,IMO9408530,V7PQ6,80.0,1.0,249.0,44.0,14.9,89.0,A,68.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-176906_dualchannel.tif,2320.3202268497125
4125759,229407000,2020-01-03 14:17:37,37.71631,-122.32337,0.0,87.5,3.0,SEAFRIEND,IMO9629574,9HA3308,80.0,1.0,183.0,32.0,13.1,,A,89.0,S1A_IW_GRDH_1SDV_20200103T141608_20200103T141633_030637_0382C4_6362,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-03,2020-01-03-4125759_dualchannel.tif,701.8964804742698
176182,367006520,2020-01-03 00:36:12,27.84448,-96.96855,0.0,327.3,156.0,BARBARA E BOUCHARD,IMO9053141,WBD6759,31.0,1.0,36.0,11.0,5.2,,A,97.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-176182_dualchannel.tif,1658.270555668859
3869025,366904000,2020-01-03 14:05:48,37.74761,-122.3331,0.0,176.0,339.0,VISION,IMO9542609,WDF6306,31.0,0.0,41.0,12.0,5.8,52.0,A,620.0,S1A_IW_GRDH_1SDV_20200103T141608_20200103T141633_030637_0382C4_6362,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-03,2020-01-03-3869025_dualchannel.tif,1668.6402818016895
186287,235076275,2020-01-03 00:37:17,27.82895,-96.85098,0.0,20.1,122.0,PARAMOUNT HELSINKI,IMO9453963,2CWB3,80.0,1.0,249.0,44.0,14.8,,A,162.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-186287_dualchannel.tif,2320.3202268497125
4290579,369970402,2020-01-03 15:00:28,55.56623,-131.80323,0.0,237.0,511.0,IX 527 SUSPENSION,,,90.0,,,,,,B,37.0,S1B_IW_GRDH_1SDV_20200103T145951_20200103T150016_019654_025254_4973,"['VV', 'VH']",10.0,EPSG:32609,100.0,2020-01-03,2020-01-03-4290579_dualchannel.tif,inf
182621,367090310,2020-01-03 00:36:33,27.8206,-97.02311,0.0,360.0,511.0,SUN OF MAN,,WDC8620,60.0,0.0,33.0,7.0,,,A,118.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-182621_dualchannel.tif,4653.618510004688
6983175,338184531,2020-01-03 23:39:49,24.5815,-81.80769,0.0,300.9,511.0,CABANA,,,37.0,,,,,,B,233.0,S1A_IW_GRDH_1SDV_20200103T233556_20200103T233621_030643_0382F7_C795,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-03,2020-01-03-6983175_dualchannel.tif,1741.2832465475224
3862658,636013614,2020-01-03 14:04:52,37.73743,-122.34727,0.0,207.3,358.0,SELECAO,IMO9388297,A8OD9,80.0,1.0,228.0,32.0,14.3,81.0,A,676.0,S1A_IW_GRDH_1SDV_20200103T141608_20200103T141633_030637_0382C4_6362,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-03,2020-01-03-3862658_dualchannel.tif,1060.2184787439007
203351,538007399,2020-01-03 00:35:29,27.81422,-96.90747,0.0,237.0,158.0,FRONT CASCADE,IMO9769829,V7LU2,,1.0,,,,,A,54.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-203351_dualchannel.tif,2232.611202869438
161117,232020054,2020-01-03 00:33:35,27.84228,-96.9519,0.0,192.0,163.0,CARIBE LIZA,IMO9352133,MEOE9,80.0,1.0,129.0,20.0,6.1,80.0,A,60.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-161117_dualchannel.tif,1658.270555668859
6956791,339581000,2020-01-03 23:33:58,24.56985,-81.81924,0.0,267.1,511.0,MY FRISKY LADY,IMO0000000,6YTC3,37.0,,34.0,7.0,,,B,118.0,S1A_IW_GRDH_1SDV_20200103T233556_20200103T233621_030643_0382F7_C795,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-03,2020-01-03-6956791_dualchannel.tif,1741.2832465475224
162781,538007035,2020-01-03 00:33:57,27.8018,-96.86346,0.0,75.2,140.0,STENAWECO ELEGANCE,IMO9776470,V7UP6,80.0,1.0,,,,,A,38.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-162781_dualchannel.tif,2115.110521034711
1541739,566917000,2020-01-03 04:39:23,21.28515,-157.91635,0.0,192.0,95.0,ATLANTIC EXPLORER,IMO9397212,9V2113,80.0,1.0,244.0,42.0,14.9,80.0,A,36.0,S1B_IW_GRDH_1SDV_20200103T043847_20200103T043912_019648_02521A_276F,"['VV', 'VH']",10.0,EPSG:32604,100.0,2020-01-03,2020-01-03-1541739_dualchannel.tif,inf
157754,636016922,2020-01-03 00:32:43,27.82585,-96.97625,0.0,198.6,157.0,SAM EAGLE,IMO9559676,D5IK4,70.0,1.0,179.0,28.0,10.2,70.0,A,112.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-157754_dualchannel.tif,2199.6587626941587
170838,240556000,2020-01-03 00:35:28,27.7815,-96.84643,0.0,357.0,84.0,CAP GUILLAUME,IMO9321691,SZXO,80.0,1.0,274.0,48.0,17.0,80.0,A,53.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-170838_dualchannel.tif,2023.7903821412208
180423,538004199,2020-01-03 00:36:45,27.79658,-96.91841,0.0,313.1,153.0,EAGLE TEXAS,IMO9518907,V7VS2,80.0,1.0,243.0,42.0,14.6,,A,130.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-180423_dualchannel.tif,1962.163313744834
467100,309198000,2020-01-03 00:37:36,27.77125,-96.86342,0.0,274.6,95.0,NAVIGATOR SPIRIT,IMO9313498,C6WL4,80.0,1.0,240.0,42.0,14.8,,A,181.0,S1A_IW_GRDH_1SDV_20200103T003435_20200103T003500_030629_038272_81DA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-03,2020-01-03-467100_dualchannel.tif,2023.7903821412208
4142070,355120000,2020-01-03 14:53:14,54.10888,-130.58408,0.0,5.1,100.0,PAN BONA,IMO9510527,3FFB8,70.0,1.0,291.0,45.0,18.3,70.0,A,422.0,S1B_IW_GRDH_1SDV_20200103T150016_20200103T150041_019654_025254_A860,"['VV', 'VH']",10.0,EPSG:32609,100.0,2020-01-03,2020-01-03-4142070_dualchannel.tif,inf
615160,538004665,2020-01-03 02:10:48,54.19693,-130.52042,0.0,35.9,107.0,WHITE HAWK,IMO9460394,V7YI2,70.0,1.0,190.0,32.0,12.5,70.0,A,592.0,S1A_IW_GRDH_1SDV_20200103T022040_20200103T022105_030630_038278_7519,"['VV', 'VH']",10.0,EPSG:32609,100.0,2020-01-03,2020-01-03-615160_dualchannel.tif,inf
4744507,220379000,2020-01-03 14:15:12,37.78315,-122.36091,0.0,339.3,339.0,GUDRUN MAERSK,IMO9302877,OYAU2,70.0,1.0,367.0,42.0,15.0,,A,56.0,S1A_IW_GRDH_1SDV_20200103T141608_20200103T141633_030637_0382C4_6362,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-03,2020-01-03-4744507_dualchannel.tif,895.8231010822147
6961857,369043000,2020-01-03 23:34:36,27.63138,-82.97829,0.0,100.5,186.0,AMERICAN LIBERTY,IMO9763851,KLIO,80.0,1.0,,,,,A,130.0,S1A_IW_GRDH_1SDV_20200103T233646_20200103T233711_030643_0382F7_6450,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-03,2020-01-03-6961857_dualchannel.tif,inf
6960316,311638000,2020-01-03 23:35:50,23.48548,-82.5113,0.0,166.4,191.0,DOLE HONDURAS,IMO8900323,C6FX7,70.0,2.0,179.0,27.0,8.7,,A,19.0,S1A_IW_GRDH_1SDV_20200103T233531_20200103T233556_030643_0382F7_78C8,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-03,2020-01-03-6960316_dualchannel.tif,inf
5212664,369567000,2020-01-04 14:06:05,37.76627,-122.33822,0.0,260.3,342.0,SEA RELIANCE,IMO9275878,WEOB,31.0,0.0,40.0,12.0,5.9,99.0,A,66.0,S1B_IW_GRDH_1SDV_20200104T140711_20200104T140736_019668_0252CC_B3EA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-04,2020-01-04-5212664_dualchannel.tif,877.5623038566537
6242668,367431620,2020-01-04 22:46:03,41.19992,-72.93105,0.0,179.7,97.0,MOUNT ST ELIAS,IMO8749884,WDI8452,31.0,1.0,30.0,10.0,3.9,57.0,A,183.0,S1A_IW_GRDH_1SDV_20200104T224300_20200104T224325_030657_038378_CF71,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-01-04,2020-01-04-6242668_dualchannel.tif,inf
3874152,368060190,2020-01-04 14:15:00,37.75305,-122.3587,0.0,0.6,511.0,,,,,15.0,,,,,A,469.0,S1B_IW_GRDH_1SDV_20200104T140711_20200104T140736_019668_0252CC_B3EA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-04,2020-01-04-3874152_dualchannel.tif,1774.0701461817928
2954142,357213000,2020-01-04 10:46:15,44.42443,-68.9195,0.0,293.0,154.0,SUNNY ROYAL,IMO9482122,3FZZ5,70.0,1.0,196.0,32.0,12.7,70.0,A,102.0,S1B_IW_GRDH_1SDV_20200104T104757_20200104T104826_019666_0252BB_0C18,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-01-04,2020-01-04-2954142_dualchannel.tif,198380.02981638745
3832985,373900000,2020-01-04 14:11:06,37.75661,-122.33758,0.0,183.6,11.0,GLOBAL ECHO,IMO9633288,3FBK5,70.0,1.0,169.0,27.0,9.8,70.0,A,235.0,S1B_IW_GRDH_1SDV_20200104T140711_20200104T140736_019668_0252CC_B3EA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-04,2020-01-04-3832985_dualchannel.tif,1073.2799975841565
3818823,259928000,2020-01-04 14:07:37,37.71697,-122.33057,0.0,27.8,311.0,BOW CECIL,IMO9143219,LAGU5,80.0,1.0,183.0,32.0,10.7,,A,26.0,S1B_IW_GRDH_1SDV_20200104T140711_20200104T140736_019668_0252CC_B3EA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-04,2020-01-04-3818823_dualchannel.tif,1283.4678112450026
3826764,367770980,2020-01-04 14:06:34,37.79265,-122.35921,0.0,359.0,66.0,BILL GOBEL,IMO9835812,WDJ3749,31.0,1.0,,,,,A,37.0,S1B_IW_GRDH_1SDV_20200104T140711_20200104T140736_019668_0252CC_B3EA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-04,2020-01-04-3826764_dualchannel.tif,3041.0282259375613
6211461,367513040,2020-01-04 22:41:21,42.41098,-70.7727,0.0,176.8,74.0,LIBERTY,IMO9296121,WDG2187,31.0,15.0,28.0,9.0,3.3,,A,124.0,S1A_IW_GRDH_1SDV_20200104T224325_20200104T224350_030657_038378_AD0D,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-01-04,2020-01-04-6211461_dualchannel.tif,inf
3815375,353961000,2020-01-04 14:06:32,37.76668,-122.34817,0.0,90.0,1.0,KEN SEI,IMO9459620,3EYP9,70.0,1.0,171.0,27.0,10.4,70.0,A,39.0,S1B_IW_GRDH_1SDV_20200104T140711_20200104T140736_019668_0252CC_B3EA,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-04,2020-01-04-3815375_dualchannel.tif,877.5623038566537
2997051,338134545,2020-01-04 10:51:54,43.00055,-70.40626,0.0,360.0,359.0,PATRICIA ANN,,,30.0,,12.0,,,,B,237.0,S1B_IW_GRDH_1SDV_20200104T104757_20200104T104826_019666_0252BB_0C18,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-01-04,2020-01-04-2997051_dualchannel.tif,198380.02981638745
6536021,367557930,2020-01-04 23:44:01,41.73154,-83.38944,0.0,58.7,57.0,KURT R LUEDTKE,,WDG6523,31.0,0.0,21.0,6.0,,,A,735.0,S1B_IW_GRDH_1SDV_20200104T233146_20200104T233215_019674_0252F7_17B8,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-01-04,2020-01-04-6536021_dualchannel.tif,inf
2963752,367751630,2020-01-04 10:46:46,41.53228,-69.77216,0.0,121.9,511.0,GRAND LARSON,,WDI9735,30.0,,,,,,B,100.0,S1B_IW_GRDH_1SDV_20200104T104826_20200104T104851_019666_0252BB_F510,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-01-04,2020-01-04-2963752_dualchannel.tif,inf
4479945,212049000,2020-01-04 16:29:30,59.62031,-151.38911,0.0,106.5,35.0,TUFTY,IMO9393163,5BMK2,70.0,1.0,185.0,23.0,10.4,,A,22.0,S1A_IW_GRDH_1SDV_20200104T162952_20200104T163017_030653_038358_4AE5,"['VV', 'VH']",10.0,EPSG:32605,100.0,2020-01-04,2020-01-04-4479945_dualchannel.tif,2636.008663054248
4515777,367538330,2020-01-04 16:37:39,59.64348,-151.37957,0.0,110.6,44.0,ENDEAVOR,IMO8623468,WDG4607,90.0,0.0,53.0,12.0,3.8,6.0,A,467.0,S1A_IW_GRDH_1SDV_20200104T162952_20200104T163017_030653_038358_4AE5,"['VV', 'VH']",10.0,EPSG:32605,100.0,2020-01-04,2020-01-04-4515777_dualchannel.tif,2636.008663054248
576432,241530000,2020-01-05 02:03:03,33.69914,-118.15079,0.0,5.8,270.0,,,,,1.0,,,,,A,296.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-576432_dualchannel.tif,1029.6485026553007
632668,538006506,2020-01-05 02:00:34,33.71066,-118.1947,0.0,9.2,271.0,SADAH SILVER,IMO9718820,V7NT8,80.0,1.0,,,,,A,147.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-632668_dualchannel.tif,1170.8817341229976
6787588,369053000,2020-01-05 23:22:29,26.93676,-80.05276,0.0,77.5,7.0,LIBERTY ISLAND,IMO9224831,WDFP,90.0,3.0,96.0,14.0,7.0,,A,144.0,S1A_IW_GRDH_1SDV_20200105T232005_20200105T232030_030672_0383F1_05EF,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-05,2020-01-05-6787588_dualchannel.tif,inf
590003,235060304,2020-01-05 01:58:15,33.7031,-118.20352,0.0,175.0,278.0,ENERGY CENTURION,IMO9387970,2AJU4,80.0,1.0,228.0,32.0,14.4,89.0,A,8.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-590003_dualchannel.tif,1170.8817341229976
3414193,367596540,2020-01-05 12:18:47,26.15344,-97.23823,0.0,233.0,511.0,DAKOTA,,WDH2332,60.0,,13.0,,,,B,319.0,S1A_IW_GRDH_1SDV_20200105T122406_20200105T122436_030665_0383BE_7715,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-05,2020-01-05-3414193_dualchannel.tif,inf
586691,477737900,2020-01-05 01:58:28,33.68778,-118.1143,0.0,52.2,266.0,NEW VOYAGE,IMO9686364,VROV3,80.0,1.0,332.0,,,,A,21.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-586691_dualchannel.tif,1165.1741479120044
559083,235076283,2020-01-05 01:59:32,33.6896,-118.12921,0.0,355.1,259.0,PARAMOUNT HYDRA,IMO9453999,2CWC3,80.0,1.0,249.0,44.0,14.8,,A,85.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-559083_dualchannel.tif,1240.449014082477
627514,538004255,2020-01-05 01:59:16,33.67917,-118.12398,0.0,174.0,265.0,SEAWAYS LEYTE,IMO9470272,V7WA7,80.0,1.0,229.0,32.0,14.3,,A,69.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-627514_dualchannel.tif,1177.6109969168206
626730,371207000,2020-01-05 01:56:51,33.73288,-118.22009,0.0,328.0,251.0,MG KRONOS,IMO9774288,3EXU9,70.0,1.0,228.0,,,,A,76.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-626730_dualchannel.tif,894.8598006852143
541954,538007883,2020-01-05 01:56:41,33.69554,-118.14055,0.0,154.5,262.0,,,,,1.0,,,,,A,86.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-541954_dualchannel.tif,1029.6485026553007
632109,354899000,2020-01-05 02:00:14,34.10015,-119.18691,0.0,41.3,300.0,PHOENIX LEADER,IMO9283875,H9NY,70.0,1.0,199.0,32.0,10.0,,A,98.0,S1A_IW_GRDH_1SDV_20200105T015836_20200105T015901_030659_038382_5CE1,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-632109_dualchannel.tif,91693.57654470834
528440,636092552,2020-01-05 01:53:25,33.72518,-118.2172,0.0,197.0,252.0,ARIANE,IMO9351464,D5FO5,80.0,1.0,228.0,32.0,14.5,89.0,A,282.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-528440_dualchannel.tif,894.8598006852143
612861,636018308,2020-01-05 02:08:47,33.67841,-118.13665,0.0,75.4,271.0,,,,,1.0,,,,,A,640.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-612861_dualchannel.tif,1177.6109969168206
535782,241531000,2020-01-05 01:55:09,33.70535,-118.1311,0.0,0.7,259.0,,,,,1.0,,,,,A,178.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-535782_dualchannel.tif,1396.5871946649074
550529,367304990,2020-01-05 01:57:12,33.91192,-118.45772,0.0,109.4,266.0,COCHISE,IMO9415595,WDD8952,31.0,1.0,39.0,10.0,4.9,32.0,A,55.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-550529_dualchannel.tif,806.3324459235262
6433622,368048660,2020-01-05 23:21:50,33.36747,-79.10404,0.0,347.8,511.0,,,,,3.0,,,,,A,5.0,S1A_IW_GRDH_1SDV_20200105T232145_20200105T232210_030672_0383F1_1234,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-05,2020-01-05-6433622_dualchannel.tif,209614.7433307096
6444425,355981000,2020-01-05 23:23:37,32.01321,-80.66421,0.0,99.2,285.0,NYK APOLLO,IMO9247730,HOQM,70.0,1.0,299.0,40.0,14.0,,A,112.0,S1A_IW_GRDH_1SDV_20200105T232145_20200105T232210_030672_0383F1_1234,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-05,2020-01-05-6444425_dualchannel.tif,14713.319067705874
554864,372628000,2020-01-05 01:59:04,33.67778,-118.11044,0.0,201.8,261.0,,,,,1.0,,,,,A,57.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-554864_dualchannel.tif,1165.1741479120044
564583,367077090,2020-01-05 01:45:10,34.38986,-120.1188,0.0,0.0,511.0,BROADBILL,,WCV8256,90.0,,30.0,7.0,,,B,806.0,S1A_IW_GRDH_1SDV_20200105T015836_20200105T015901_030659_038382_5CE1,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-564583_dualchannel.tif,91693.57654470834
6718713,316001834,2020-01-05 23:24:50,41.48472,-82.42822,0.0,47.1,205.0,FRONTENAC,IMO6804848,VGNB,70.0,0.0,222.0,22.0,8.2,,A,35.0,S1A_IW_GRDH_1SDV_20200105T232415_20200105T232440_030672_0383F1_F385,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-05,2020-01-05-6718713_dualchannel.tif,61103.293770325225
6448997,316035905,2020-01-05 23:22:42,41.91138,-82.89182,0.0,169.9,197.0,,,,,1.0,,,,,A,93.0,S1A_IW_GRDH_1SDV_20200105T232415_20200105T232440_030672_0383F1_F385,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-01-05,2020-01-05-6448997_dualchannel.tif,61103.293770325225
597832,241530000,2020-01-06 01:51:03,33.69983,-118.15105,0.0,356.9,252.0,,,,,1.0,,,,,A,86.0,S1B_IW_GRDH_1SDV_20200106T014937_20200106T015002_019690_025387_DE8C,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-06,2020-01-06-597832_dualchannel.tif,905.5341947057004
510538,356696000,2020-01-06 01:51:14,33.72855,-118.15494,0.0,133.8,244.0,,,,,1.0,,,,,A,97.0,S1B_IW_GRDH_1SDV_20200106T014937_20200106T015002_019690_025387_DE8C,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-06,2020-01-06-510538_dualchannel.tif,2718.849435715076
495556,235060304,2020-01-06 01:49:16,33.70445,-118.20378,0.0,358.0,241.0,ENERGY CENTURION,IMO9387970,2AJU4,80.0,1.0,228.0,32.0,14.4,89.0,A,21.0,S1B_IW_GRDH_1SDV_20200106T014937_20200106T015002_019690_025387_DE8C,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-06,2020-01-06-495556_dualchannel.tif,1137.1978930875262
612943,308371000,2020-01-06 01:49:08,33.68958,-118.1435,0.0,127.0,253.0,LARVIK,IMO9307346,C6VC2,80.0,1.0,213.0,32.0,12.3,89.0,A,29.0,S1B_IW_GRDH_1SDV_20200106T014937_20200106T015002_019690_025387_DE8C,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-06,2020-01-06-612943_dualchannel.tif,1284.915594345994
491935,367353080,2020-01-06 01:49:08,48.60672,-122.5638,0.0,52.0,232.0,EMPIRE STATE,IMO9408126,WDE4431,80.0,1.0,183.0,32.0,11.8,35.0,A,279.0,S1B_IW_GRDH_1SDV_20200106T015347_20200106T015412_019690_025387_DF6E,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-06,2020-01-06-491935_dualchannel.tif,1675.2851291014515
502676,367353110,2020-01-06 01:49:05,48.62178,-122.56293,0.0,291.0,273.0,PELICAN STATE,IMO9408102,WDE4433,80.0,1.0,183.0,32.0,12.8,80.0,A,282.0,S1B_IW_GRDH_1SDV_20200106T015347_20200106T015412_019690_025387_DF6E,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-06,2020-01-06-502676_dualchannel.tif,1675.2851291014515
961052,338792000,2020-01-06 03:35:47,60.61788,-151.35763,0.0,357.6,3.0,TITAN,IMO8964604,WDH4910,90.0,0.0,51.0,12.0,3.0,,A,16.0,S1B_IW_GRDH_1SDV_20200106T033531_20200106T033600_019691_02538D_B2B7,"['VV', 'VH']",10.0,EPSG:32606,100.0,2020-01-06,2020-01-06-961052_dualchannel.tif,2435.916025019779
1163144,367365030,2020-01-06 03:34:59,60.6382,-151.37401,0.0,248.4,357.0,PERSEVERANCE,IMO7433830,WDE5328,90.0,1.0,62.0,12.0,4.5,,A,32.0,S1B_IW_GRDH_1SDV_20200106T033531_20200106T033600_019691_02538D_B2B7,"['VV', 'VH']",10.0,EPSG:32606,100.0,2020-01-06,2020-01-06-1163144_dualchannel.tif,2435.916025019779
508937,235076283,2020-01-06 01:50:32,33.69029,-118.12941,0.0,167.2,242.0,PARAMOUNT HYDRA,IMO9453999,2CWC3,80.0,1.0,249.0,44.0,14.8,,A,55.0,S1B_IW_GRDH_1SDV_20200106T014937_20200106T015002_019690_025387_DE8C,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-06,2020-01-06-508937_dualchannel.tif,1279.4784829677212
618834,538004255,2020-01-06 01:50:16,33.67965,-118.12407,0.0,169.0,253.0,SEAWAYS LEYTE,IMO9470272,V7WA7,80.0,1.0,229.0,32.0,14.3,,A,39.0,S1B_IW_GRDH_1SDV_20200106T014937_20200106T015002_019690_025387_DE8C,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-06,2020-01-06-618834_dualchannel.tif,1198.2203497324454
